9.121502449715506373e+03 1.221084611548409703e+04
7.401252560610331784e+03 9.907968721950715917e+03
6.827437496402357283e+03 9.139809025956950791e+03
7.318895608949002963e+03 9.797718614379666178e+03
1.284800905705580044e+04 1.719947541486710907e+04
1.362301517366974076e+04 1.823696955870900274e+04
1.160040562330873945e+04 1.552932370054887542e+04
4.989578703127649533e+03 6.679489319280158270e+03
3.917587721445774150e+03 5.244428226282859214e+03
1.104249263726904064e+04 1.478245283614208165e+04
1.701735944354503226e+04 2.278093611384334145e+04
5.181423904978885730e+03 6.936310170951936016e+03
1.057679687062213816e+04 2.477001561022245369e+04
1.042413999078174857e+04 1.395467237909612413e+04
1.730273311297429245e+04 2.316296421240542259e+04
5.095648050170381794e+03 6.821483557708203989e+03
5.142195141359865374e+03 6.883795135947093513e+03
8.575335056039679330e+03 1.147969947228599995e+04
9.220014526237922837e+03 1.234272332846256359e+04
1.630275071581660995e+04 3.773784852491570200e+04
9.912883139097766616e+03 1.327025896371787712e+04
7.891795078314945386e+03 1.056465172184627227e+04
1.338701709661264977e+04 1.792103928075619478e+04
8.594642992304334257e+03 1.150554633130297225e+04
1.016542501642436400e+04 1.360833255674232896e+04
1.570885235860631656e+04 3.678887911183930555e+04
1.041287167853109531e+04 1.393958733735844362e+04
9.331825598365516271e+03 1.249240436038261578e+04
8.006635603991541757e+03 1.071838800744332912e+04
9.984153172168435049e+03 2.338209163809634265e+04
1.488431518801597485e+04 1.992545540052200158e+04
8.553953219367554993e+03 1.145107510885887859e+04
7.029637767891032126e+03 9.410492019025807167e+03
8.825274226770576206e+03 1.181428901892828071e+04
1.305759871422418109e+04 1.748005208635758027e+04
5.395585821242921156e+03 7.223006733961119608e+03
1.428840032373388385e+04 1.912771230382873546e+04
1.031755848791177050e+04 1.381199227183684161e+04
1.364274098251479154e+04 1.814194248380760109e+04
6.477390897094869615e+03 8.671206304787969202e+03
6.998220001440794476e+03 9.368433374730957439e+03
1.480690227702394986e+04 3.467658399810417177e+04
9.816133959215379946e+03 1.314074162791687559e+04
3.519167192116659407e+03 4.711066993184723287e+03
1.021977329949784144e+04 2.393389814518533603e+04
1.031618579287854664e+04 2.415968562381458105e+04
8.131817545846736721e+03 1.088596760910640660e+04
8.506946015134044501e+03 1.138814807518727503e+04
7.334649194585177611e+03 9.818806990563514773e+03
1.065629760911940684e+04 1.426545877964431020e+04
7.379394188500978089e+03 9.878707197277190062e+03
4.810755571652753133e+03 6.440100828620941684e+03
1.366974311362511253e+04 1.829952365651164655e+04
9.006311964132266439e+03 1.197647933378074231e+04
5.609889624712771365e+03 7.509892022778647515e+03
7.629252096784979585e+03 1.021318850610734626e+04
1.012686135438621568e+04 1.355670854093967137e+04
4.988046462105208775e+03 1.168160768944243682e+04
1.261826834703633176e+04 1.689192658875200141e+04
8.597817923551649073e+03 1.150979714339495513e+04
5.789392900894660670e+03 7.750191575089581420e+03
1.440221553146685073e+04 1.928007400207855608e+04
1.298341655224179522e+04 1.726518085255632832e+04
1.041715911951382441e+04 1.394532621571810705e+04
4.249826211672544559e+03 5.689191690994320197e+03
3.364511788773978878e+03 4.504031592104434822e+03
1.639148283209899091e+04 2.194308269949260284e+04
1.188138266261490207e+04 1.590546555717929004e+04
5.611196284504223513e+03 7.511641606182323812e+03
6.133343521483611767e+03 8.210633752112404181e+03
7.664075591640586026e+03 1.025980651858625970e+04
5.523630717396908949e+03 1.293590233615687248e+04
1.175102425093446982e+04 1.573095618878297137e+04
5.531700321228817302e+03 7.405221006426510030e+03
1.127998931348682709e+04 1.510038823298925126e+04
9.598140746175897220e+03 1.284891677514356343e+04
1.622121712515238323e+04 2.171514884975592940e+04
8.462088553565306938e+03 1.132809743189902474e+04
1.125066538873962418e+04 1.496099113219650462e+04
7.901644157705029102e+03 1.057783716245688447e+04
9.154709264174969576e+03 1.225530017985676204e+04
1.055700666359561546e+04 1.413253845061669017e+04
1.165830118461429265e+04 1.550306048120026207e+04
5.630755813228805891e+03 7.537825995097184204e+03
7.705360273989659618e+03 1.031507438782711142e+04
1.050771238248601730e+04 2.432340507871884984e+04
4.356998799149961087e+03 5.832662533810654168e+03
5.315533676425068734e+03 7.115841509509432399e+03
6.211704453944119450e+03 8.315534166386176366e+03
1.219090082370425262e+04 1.631981396796071931e+04
1.087521071886792379e+04 1.455851489549888538e+04
1.063525802346162345e+04 1.423729383504315774e+04
1.413381507406468154e+04 1.892076855548418098e+04
7.273624666550302209e+03 9.737115029001739458e+03
1.100709759733127794e+04 2.577774862541792027e+04
1.083201372221194288e+04 1.450068746640939935e+04
8.146250465758700557e+03 1.090528905812551784e+04
1.223426870220222736e+04 1.637786955102107095e+04
1.527544546951907978e+04 2.031309327505201509e+04
1.346485515052196934e+04 1.802524085831770935e+04
9.152159328299741901e+03 1.225188632104517274e+04
6.974812261725256576e+03 9.275015822022262000e+03
9.176807155400454576e+03 1.228488281705524059e+04
1.042685551116887837e+04 1.386550035034753273e+04
1.314178183401664865e+04 1.759274563034198582e+04
1.351377536471414714e+04 1.809073020287240797e+04
4.206456314257169652e+03 5.631133008296618755e+03
1.393882604264613110e+04 1.865974120219401448e+04
9.435433101502283535e+03 1.263110153291222377e+04
7.845182186484900740e+03 1.050225178759197479e+04
9.624590528180458932e+03 1.288432422399908319e+04
1.049419699359145852e+04 1.404845645290018547e+04
8.240178168926991930e+03 1.929784315761280595e+04
8.456607816274501602e+03 1.132075966313717254e+04
1.525495187404791614e+04 2.042162114954814751e+04
9.483917577424743286e+03 1.269600772347769998e+04
7.478383810254335913e+03 1.001122388935874005e+04
5.922303823464733796e+03 7.928117001983130649e+03
8.149994021211266954e+03 1.091029985508184291e+04
3.740415728507307449e+03 5.007249707507133280e+03
6.442651129858499189e+03 8.624699534930477967e+03
5.500149138000260791e+03 7.362984121371559922e+03
6.278111572270011493e+03 8.348552213288357962e+03
9.523966611464962625e+03 1.274962107332329833e+04
8.290733174541092012e+03 1.109870618430796458e+04
1.417437906880135597e+04 1.884890809266017823e+04
1.372393027540454386e+04 1.837206156207360254e+04
5.976091977744988071e+03 1.399553191082230842e+04
7.138731526443895746e+03 9.556534977367653482e+03
5.637328064023430670e+03 7.546623410901963325e+03
1.003499916373919041e+04 1.334441290231673702e+04
3.689891035293047935e+03 4.939613287651986866e+03
9.288018856950424379e+03 1.243375994127663034e+04
1.133378396669036374e+04 1.517240191296656121e+04
1.038021684125938191e+04 1.389587281962419183e+04
4.928302253900626965e+03 6.597459538248911485e+03
4.187761727128588063e+03 5.606106928705164137e+03
1.019939100942350342e+04 1.365380414086498604e+04
4.014492882909870332e+03 5.374154067042374663e+03
9.559820952237600068e+03 1.279761837344891319e+04
8.476955712203525763e+03 1.985235581524381269e+04
1.369327514338232868e+04 1.833102366698296464e+04
6.460221175391598081e+03 8.648220634528399387e+03
1.103413366610156663e+04 1.467305037365775934e+04
8.651629962827093550e+03 1.158183405985653735e+04
8.336189608821887305e+03 1.115955787971174868e+04
3.610018572893575310e+03 8.454376298826362472e+03
3.707672934705357875e+03 4.930415851484521227e+03
4.954670656564002456e+03 6.632758402661672335e+03
5.954904659024274224e+03 7.971759950488696632e+03
5.755852282441122952e+03 7.705290752220880677e+03
1.070976997491971997e+04 1.433704152039336259e+04
3.917070308759241470e+03 5.243735329053754867e+03
1.093812369570672672e+04 1.464273618366164919e+04
1.451384348875007709e+04 3.399026406540599419e+04
8.526187793144483294e+03 1.141390583944211721e+04
1.265553728790548121e+04 1.694181736474950958e+04
7.950402110427434309e+03 1.064310865271897092e+04
1.236187264713178411e+04 1.654869047217616753e+04
1.565432127485628189e+04 2.081691800088801392e+04
1.348530589647373927e+04 1.793258832557818459e+04
8.783220073762640823e+03 1.175799235239679729e+04
1.390696933822293977e+04 1.861709345394245247e+04
6.016723457893294835e+03 8.054516007071002605e+03
6.504377400643738838e+03 1.523273419018330060e+04
1.252690286924188331e+04 1.676961473373636909e+04
6.009133095305678580e+03 7.990868033879376526e+03
1.493888864692213247e+04 1.999851185874596922e+04
7.596687504778710718e+03 1.016959492073439833e+04
3.512092726657343064e+03 8.129843991280087721e+03
9.796382349267967584e+03 1.311430016402336696e+04
5.054930130580045443e+03 6.766974713468611299e+03
1.663394167317180472e+04 2.226766044077651532e+04
7.267287396910888674e+03 9.728631606538168853e+03
6.957572529357778876e+03 9.314018987139696037e+03
4.809337825656635687e+03 6.438203322865664632e+03
7.035287901628333202e+03 9.418056127101403035e+03
9.444442115464256858e+03 1.264316306588124098e+04
9.900886215742155400e+03 1.325419874129983873e+04
3.607669720985501044e+03 4.829544229782417460e+03
6.134696800106597948e+03 8.212445206671343840e+03
7.107277675516502313e+03 9.451167183578045297e+03
1.130205381045847753e+04 1.512992429433240068e+04
7.195347364033650592e+03 9.632326234100855800e+03
1.258894110091379662e+04 2.948229777413210468e+04
9.377395216444117978e+03 1.255340720242040697e+04
1.403657409057028417e+04 1.879059397700084810e+04
8.693947110993141905e+03 1.163848361234198819e+04
9.763436222409249240e+03 1.307019620911938000e+04
1.196905355966233765e+04 1.602282939644790349e+04
4.932288583815185120e+03 6.602796137106763126e+03
7.573129234355768858e+03 1.013805769403282829e+04
1.312150602020094630e+04 1.756560357866678169e+04
7.775156791380221875e+03 1.040851015308360729e+04
9.762793520134950086e+03 2.259906137212916292e+04
8.869857820278703002e+03 1.187397324142176876e+04
7.333350102669652188e+03 9.817069128964893025e+03
6.419519236276847550e+03 8.593734345745187966e+03
1.000476033663220733e+04 1.339325276954299807e+04
1.362618092517954756e+04 1.824120574275219042e+04
1.613739968760819283e+04 3.779250185051061271e+04
1.065456469905418635e+04 1.426313887524191705e+04
8.084948593282520051e+03 1.082322484090290345e+04
9.531260995415743309e+03 1.275938524177600084e+04
1.023237086210660345e+04 1.369795226432901654e+04
7.284959666405191456e+03 9.752288901646070371e+03
1.044587331704659300e+04 1.398376495742392399e+04
8.735832557711601112e+03 1.169455483569508579e+04
8.986806567625731986e+03 1.203053122522098238e+04
6.729867104574948826e+03 9.009193176039731043e+03
9.149812758095162280e+03 1.224874552087700977e+04
6.158546943138249844e+03 8.244373264195561205e+03
5.793495462722808952e+03 7.755682880169797500e+03
5.439597723827650043e+03 7.281924510478878801e+03
1.194800094190376512e+04 1.599464729109847576e+04
5.758370378612425156e+03 7.708662135744883017e+03
1.325815726451037517e+04 1.774853685290076828e+04
9.780758139717507220e+03 1.309338455122673804e+04
9.416617567737046556e+03 1.260591439959026138e+04
4.327838000689454020e+03 5.793625003343868229e+03
1.221427339848966221e+04 1.635110252661418417e+04
9.028581868672288692e+03 1.208645409525897776e+04
6.323559269247818520e+03 8.465273647653710213e+03
7.900399300744551510e+03 1.057617015624575833e+04
1.405838867829947958e+04 1.881979648844990152e+04
1.027914699596927312e+04 1.376057183749376782e+04
8.733953707556618610e+03 1.169203977987319013e+04
6.549046108274624203e+03 8.767130416342353783e+03
1.609632189955686772e+04 2.154795430544771807e+04
9.143960692622153147e+03 1.224091160490403854e+04
1.331357190008207544e+04 1.782272080892521262e+04
7.226449025428187269e+03 9.673961228325872071e+03
1.456943086375953681e+04 1.950392452096769921e+04
6.325036656382514593e+03 8.467251583360999575e+03
9.546455522791011390e+03 1.277972582424400207e+04
7.850967060749459051e+03 1.044011601211200468e+04
8.512773503275828261e+03 1.139594810641983167e+04
6.157916877153426867e+03 8.243529492965941245e+03
1.214642051830939272e+04 1.626026915876962994e+04
5.987143550624271484e+03 8.014917536346742054e+03
1.112622205684680739e+04 1.489454053076763194e+04
7.740269510680490384e+03 1.036180561456051328e+04
6.605057214346064939e+03 8.842111421292325758e+03
5.815856495481039929e+03 7.785618173048756034e+03
5.083590326359314531e+03 6.805341995009959646e+03
6.690745613128860896e+03 1.566919252655168930e+04
1.556683494008595881e+04 2.083913552270431319e+04
8.638932019037654754e+03 1.156483500039501087e+04
9.075011761948118874e+03 1.214861031002286109e+04
1.144487758075030615e+04 1.532112098351628629e+04
1.174274470583606853e+04 2.750057334116823768e+04
8.215283901733766470e+03 1.099770288434434224e+04
8.893385820784847965e+03 1.190546903281537197e+04
9.584256374413353115e+03 2.244556713302225398e+04
8.342413524285462699e+03 1.953726716942991334e+04
1.166004444807953587e+04 2.730689605574199231e+04
6.832466023224756100e+03 9.146540663385731023e+03
1.306729017644075248e+04 1.749302523448131979e+04
4.540136755349521991e+03 6.077826829643032397e+03
6.369373681505964669e+03 8.526604843083474407e+03
1.352073459928897501e+04 1.810004634364285448e+04
6.617921522699808520e+03 8.859333143341320465e+03
5.237353597280070062e+03 1.212350298012734311e+04
1.117273140487848832e+04 1.495680200558801880e+04
4.650156267172561456e+03 6.225108812054245391e+03
1.338736786507403667e+04 1.792151048340542548e+04
8.015265629853199243e+03 1.072993998174975059e+04
1.243036732078592831e+04 1.664038504555907639e+04
8.449158072131269364e+03 1.978725512325041200e+04
1.174227177381273395e+04 1.571923934254098094e+04
4.691394003504689863e+03 1.098687077771972690e+04
5.730876201633132041e+03 7.671856205760109333e+03
1.471987168570279937e+04 1.970531787108524804e+04
1.370715493733404037e+04 3.210106398466651808e+04
1.284420766114326034e+04 1.708006433385417404e+04
4.348350918079000621e+03 5.782381727359503202e+03
8.375270109020842938e+03 1.121187397068046266e+04
5.567871205245412966e+03 7.404084552502386941e+03
1.194479671921349291e+04 1.599035645074670902e+04
1.238914215486143621e+04 2.901438558281261430e+04
1.779158523007826443e+04 2.381738473288972818e+04
8.503137675191273956e+03 1.138304928194949025e+04
8.653858408648969998e+03 1.158481683031564353e+04
8.423105993781471625e+03 1.972624252434222581e+04
8.337494064035006886e+03 1.108709225048162989e+04
9.781039784094838978e+03 1.309376114465493811e+04
1.214751361122900744e+04 2.844851108083566214e+04
1.283681371164585471e+04 1.718448931554115552e+04
1.222435982977652748e+04 1.625579687889278648e+04
1.026886278768472221e+04 1.374680368687079135e+04
1.057249192671629498e+04 1.415326936562967057e+04
4.738413059636896833e+03 6.343257052130563352e+03
7.815061022913960187e+03 1.046192945213989151e+04
1.310405628524982967e+04 1.754224500307975541e+04
7.833904125358760211e+03 1.048715470770595493e+04
9.701585637901054724e+03 1.298739614223047101e+04
8.082976308456632069e+03 1.082058471522910986e+04
6.396095269716125586e+03 8.505446021659343387e+03
1.622626564777435124e+04 2.172190998459727052e+04
1.033037083577767771e+04 1.382914374014890018e+04
1.245257190560506751e+04 1.667011075426851312e+04
1.284135698757674254e+04 1.719057074453628229e+04
1.500064772571991489e+04 2.008118755322256766e+04
7.099029219438950349e+03 9.503385226691701973e+03
8.671226723660152857e+03 2.030732340850535911e+04
1.051081741629303542e+04 1.407070578329971977e+04
7.016241610594450322e+03 9.392558560359209878e+03
1.192628382677764239e+04 2.793040876937593202e+04
9.369939050196655444e+03 1.254342541428026925e+04
7.201136243795488554e+03 9.640075266636438755e+03
3.801177533682687681e+03 5.088590685332037538e+03
1.369469953341124710e+04 1.833293066561765227e+04
7.611929082691062831e+03 1.018999885771974914e+04
5.665807487472859975e+03 7.584748786905522138e+03
5.597573625699358672e+03 7.493405174999254086e+03
1.074329129392115829e+04 1.438191605245628489e+04
7.360080055280513079e+03 9.852851456987880738e+03
9.355402336897168425e+03 1.252396546428234251e+04
1.666675062241578053e+04 2.231158016325852805e+04
9.630499210303221844e+03 2.255386318112119625e+04
8.208283443067191911e+03 1.098833156263085402e+04
6.169192864284922507e+03 8.258625191823188288e+03
7.333111028374587477e+03 9.816749059182124256e+03
3.466096436282729428e+03 4.640021890840627748e+03
9.456881898679961523e+03 1.265981573037884118e+04
1.103908049277702594e+04 1.477788650543372205e+04
8.728426438233067529e+03 1.168464060175103441e+04
5.739141219458012529e+03 7.682920219109296340e+03
7.848804327075430592e+03 1.838127254478640316e+04
4.225573360926419809e+03 5.619113871173922234e+03
1.105294951780012343e+04 1.479645156991226031e+04
1.558579032993090004e+04 2.086451158987579402e+04
1.522563833100527336e+04 2.038238047362899306e+04
1.053256527469988214e+04 1.409982044055392362e+04
1.021843793772518802e+04 1.367930105578517396e+04
9.830331668088620063e+03 1.315974786140292235e+04
1.645600822819583118e+04 2.202946275766497274e+04
9.184027523817434485e+03 1.229454823190906063e+04
5.044890486419280023e+03 6.753534982410853445e+03
5.874369353205690459e+03 7.863948454532174765e+03
8.004874085447752805e+03 1.071602869019075479e+04
1.134294392719046118e+04 1.518466455770566972e+04
7.950607013209681099e+03 1.064338236358413633e+04
4.603586863490032556e+03 6.162767072363903935e+03
5.312259801463859731e+03 7.111459014453033888e+03
1.025045665872590143e+04 1.372216473713881533e+04
8.657897222359137231e+03 1.159022432478882911e+04
9.852534924508057884e+03 1.318947158237359145e+04
7.520009959020732822e+03 1.006694778097801463e+04
1.165614712197484187e+04 1.550019520725695656e+04
3.692616848741206923e+03 4.943262108172107219e+03
9.121177727632310052e+03 1.221041219348143568e+04
4.792720972601158792e+03 6.415958670642264224e+03
5.149989391405038987e+03 6.894229194961090798e+03
8.263000097624953924e+03 1.106157961765481741e+04
1.402614352907729881e+04 1.877663238793120036e+04
1.301248966147931242e+04 1.741966458942462123e+04
1.246202787945126329e+04 1.668276819787775457e+04
1.191787518598972201e+04 1.595431783299838025e+04
8.927517626527444008e+03 1.195116146057859623e+04
5.186103129569180055e+03 6.942574282970172135e+03
1.055586127506533740e+04 1.413100595576739579e+04
4.102160942682527093e+03 5.491514320731199405e+03
3.710827838978605541e+03 8.690464523508004277e+03
7.711757858423747166e+03 1.032363916250108014e+04
8.026399432620955849e+03 1.074484462246079966e+04
7.458950803552199432e+03 9.918817980318945047e+03
8.450865621509847188e+03 1.131307327213538883e+04
1.605435425133072749e+04 2.149177194040331960e+04
8.797436697734232439e+03 1.177702385928619697e+04
6.385952051501561073e+03 8.548798061825014884e+03
1.456321194260270386e+04 1.949559874439720443e+04
5.799807424267119131e+03 7.764133065996917139e+03
1.085678489938365601e+04 1.453384806667702651e+04
5.837210687555417280e+03 7.814204515859386447e+03
6.626946557877239684e+03 8.871414102043851017e+03
8.875320886152454477e+03 1.188128585762104376e+04
3.327226823910814801e+03 4.454118868438207755e+03
7.461149110068216942e+03 9.988150970439610319e+03
1.593901709420314364e+04 2.133737182594349360e+04
6.441870780048759116e+03 8.566317554799034042e+03
3.717372549534735299e+03 4.976402133552866871e+03
7.395548660855163689e+03 9.900332808390860009e+03
1.240684092240898644e+04 1.660888927445726949e+04
3.884125523631026681e+03 5.199632655650801098e+03
1.080716763849848758e+04 1.446742726279800445e+04
5.149880685816128789e+03 6.894083915011376121e+03
1.302295781926840209e+04 1.743367897673296829e+04
1.245847961912525170e+04 1.667801811535465458e+04
1.038076715615970352e+04 1.389660874778075595e+04
8.447499978407457093e+03 1.130856717674200991e+04
9.728249972237494148e+03 1.302309179992700410e+04
